,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,u_newsCatInterests,u_newsCatDislike,u_newsCatInterestsST,u_click_ca2_news,i_docId,i_s_sourceId,i_regionEntity,i_cat,i_entities,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label,cillabel,pro
4491,128354,15,17,14,17,9,96^213^96^168^36,0,sdv-pii-p2enn,sdv-pii-o2sn4,sdv-pii-05gg2,a603e30de912ca2add205d38605b4e79d5d9de97,1431,165,sdv-pii-w69u2,9,2,13,12,874,6,2478,5,0,202206081697,-1,-1,0
4492,118899,15,17,14,17,9,86^88^45^86^119,0,sdv-pii-3wk3o,sdv-pii-4y8vj,sdv-pii-68jge,645e57afbbafce5159ab7fe956837c40103f33c9,21,81,sdv-pii-0vag7,0,9,13,20,1289,5,2514,2,1,202206080558,-1,-1,0
4493,190286,14,17,14,17,8,86^191^96^36^98,0,sdv-pii-4qmp8,sdv-pii-oq95u,sdv-pii-4zxrk,58ad3133d62eb8b16254077e49ece31be9c8e306,0,126,sdv-pii-gwdk0,9,0,13,15,81,6,2911,2,0,202206081211,-1,-1,0
4494,201595,10,17,14,17,2,0,0,sdv-pii-97nl8,sdv-pii-dvy3q,sdv-pii-it28q,649d02b90c5b67640c52888c4b91200d886cba83,536,202,sdv-pii-quqqp,9,0,13,15,1108,12,3140,2,0,202206080927,-1,-1,0
4495,149216,11,17,14,17,8,171^0^86^220^30,0,sdv-pii-65zq2,sdv-pii-lasw6,sdv-pii-mj9ud,cb95b9a535e078ab6a0b924732bbee90a25fe480,0,4,,5,0,13,20,1262,2,940,2,0,202206082324,1,-1,0
4496,180960,10,17,14,17,9,16^39^0^220^142,0,sdv-pii-46vrh,sdv-pii-86fen,sdv-pii-9wvxp,df3210327d223535734a1363d5f823b7256e634b,0,80,sdv-pii-b55kw,0,9,13,20,175,11,2340,5,0,202206081666,-1,-1,0
4497,195798,16,17,14,17,6,78^98^17^98^0,0,sdv-pii-150p4,sdv-pii-yon9e,sdv-pii-kxftw,7f62f107159c186104f1f6ca53d9e79c01d1987d,62,142,sdv-pii-n03jl,0,9,13,20,511,13,823,2,0,202206080977,-1,-1,0
4498,236669,16,17,10,17,9,50,0,sdv-pii-ovqwk,sdv-pii-5ec31,sdv-pii-pmfcy,06c915cccebc58492214cd3122da3d2812065249,4,143,sdv-pii-fyswj,7,9,13,18,656,7,1321,3,1,202206081547,-1,-1,0
4499,248960,10,17,14,17,5,140^3^112^168^134,0,sdv-pii-3bp8m,sdv-pii-5ihfb,sdv-pii-swpgo,05f6f1edca4463229c16103cf2f718359795da74,149,176,sdv-pii-uuhv0,2,0,13,20,650,7,2948,5,1,202206082049,-1,-1,0
4500,283406,14,17,16,17,0,56^140^16^17^50,0,sdv-pii-3r9wv,sdv-pii-2wcrw,sdv-pii-p1x0k,7c660d6a3deaa17bc11329e02198c3c68c273264,39,3,sdv-pii-0x6di,9,9,13,20,722,10,3010,2,0,202206081413,-1,-1,0
4501,116487,11,17,14,15,9,171^0^168^203^98,98^108,sdv-pii-2d47m,sdv-pii-njcai,sdv-pii-1lyyj,b0f8f8671cf7f5a83e8cd94bf7d2c35b9c95b96a,639,118,sdv-pii-vggf4,4,0,13,13,840,10,2622,7,0,202206081815,-1,-1,0
4502,113944,15,17,14,17,4,171^0^168^100^157,0,sdv-pii-ns089,sdv-pii-m2wak,sdv-pii-64wh1,0c7b8bcc1e8278af017da03e410f0d34954df254,2907,154,sdv-pii-15lo4,7,3,13,20,274,17,2847,2,0,202206081407,-1,-1,0
4503,136363,11,17,14,17,6,0,0,sdv-pii-f5du9,sdv-pii-vtfp8,sdv-pii-eqkcg,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,2339,131,sdv-pii-uk3uh,0,0,11,17,961,7,1441,5,0,202206082272,-1,-1,60
4504,106303,14,15,10,17,0,213^57^57^116^78,0,sdv-pii-rlfty,sdv-pii-pbxhk,sdv-pii-rmt0h,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,4,61,sdv-pii-l74ll,4,0,13,16,143,5,1669,3,0,202206081031,-1,-1,0
4505,263668,11,17,10,17,8,171^0^86^65^86,0,sdv-pii-h9mgv,sdv-pii-pip6k,sdv-pii-div2f,8ce2b932cd326f76a36fd36662b84257e27d8815,0,141,sdv-pii-qk4oc,7,0,13,15,369,4,1346,12,0,202206080425,-1,-1,0
4506,175569,10,17,14,17,9,96^168^112^199^112,0,sdv-pii-2d7j9,sdv-pii-sdks5,sdv-pii-zcxn4,3a705744387ea91d68ce6b8172b528c53df49185,0,95,sdv-pii-j3e50,4,7,11,16,1473,6,686,3,0,202206080747,-1,-1,0
4507,271617,14,11,14,17,4,78^98^98^98^39,0,sdv-pii-nmoxi,sdv-pii-ifbox,sdv-pii-4tt2h,f5aa3f860418c4ac15f8ec6459c2ec300d852025,0,0,sdv-pii-yixyd,3,2,13,17,147,5,260,2,0,202206082060,-1,-1,100
4508,247447,16,17,14,17,2,168^220^74^213^148,0,sdv-pii-fsx75,sdv-pii-9umxg,sdv-pii-jt2lf,acd669df05b510fe7854cbc1a1c8fa6e3508c18a,944,219,sdv-pii-7tf7e,0,0,13,20,1366,6,2172,5,0,202206082122,-1,-1,0
4509,182742,16,17,14,17,0,98^98^78^98^98,0,sdv-pii-q87zx,sdv-pii-vwjr6,sdv-pii-x1tdk,8bfd032b50b89d2eaa8c957052a757c6739d1438,12,10,sdv-pii-965k5,2,9,14,20,1073,7,602,4,0,202206080768,-1,-1,0
4510,110925,10,16,16,17,9,0,0,sdv-pii-0685k,sdv-pii-hnr1u,sdv-pii-goy4w,1dd6356024ba2b1cec89012ebff4a34baa88d34e,0,133,sdv-pii-hxoe8,0,0,14,19,123,3,442,3,0,202206081735,-1,-1,0
4511,132124,14,17,14,17,9,0,0,sdv-pii-c5jep,sdv-pii-hm2dc,sdv-pii-tcbjv,fb9e931ea391faa3721cb9030738783293385dea,3187,215,sdv-pii-9o9qd,2,0,13,15,51,7,1464,2,0,202206082011,-1,-1,0
4512,155649,14,17,14,17,7,17^199^168^0^179,0,sdv-pii-qfvw0,sdv-pii-y1w5n,sdv-pii-j4mc1,9c4c4e2467684537554e425a08ef61f0cfee9e7c,83,155,sdv-pii-7xd3n,5,6,13,19,765,2,2782,2,0,202206082132,-1,-1,0
4513,198256,14,17,14,17,8,17^213^98^112^112,0,sdv-pii-p4plb,sdv-pii-smfxu,sdv-pii-xeh6y,9d5d439d8c887a778e8f90e3299c760d0d1e613d,1,206,sdv-pii-xmt5t,0,8,13,20,771,8,2554,3,0,202206082216,-1,-1,0
4514,263432,14,17,14,11,0,168^194^65^50^65,0,sdv-pii-r00r3,sdv-pii-mlga6,sdv-pii-nen9z,1e12c7deb84e773e9df0499210a32a6fd2455922,437,204,sdv-pii-r6u0t,0,9,13,20,1064,4,2533,2,0,202206080567,-1,-1,0
4515,172859,14,11,14,17,0,26^57^57^25^98,0,sdv-pii-lcjn4,sdv-pii-9qpqw,sdv-pii-9fzcw,649d02b90c5b67640c52888c4b91200d886cba83,774,173,sdv-pii-hdn0m,1,8,13,14,950,13,2762,2,0,202206081741,1,-1,0
4516,200572,16,16,14,17,0,168^98^203^57^57,0,sdv-pii-d4no0,sdv-pii-6vt52,sdv-pii-3vam2,9959f2ef265e8c0d277f00e7dc06290698cdf089,1,62,sdv-pii-tolw0,0,8,13,17,1138,3,1820,2,1,202206082036,-1,-1,0
4517,113073,14,17,14,17,9,112^199^98^98^98,0,sdv-pii-sgkj4,sdv-pii-1p2xd,sdv-pii-kidhw,0c7b8bcc1e8278af017da03e410f0d34954df254,0,144,sdv-pii-yd110,7,9,13,17,1438,11,979,2,1,202206081862,-1,-1,0
4518,103147,15,17,14,17,0,195^213^96^44^65,0,sdv-pii-ee2tg,sdv-pii-2ixky,sdv-pii-6497y,f3e9f438716bbd6d68576cfbc8c9e34caf1a27e4,1148,60,,0,9,11,18,936,3,651,2,1,202206081444,-1,-1,0
4519,241589,14,17,14,17,9,157^78^109,65,sdv-pii-ngs1b,sdv-pii-l7bco,sdv-pii-5pmxi,97dbdfa13cdd2af52f1caebd0632f955ee1f85ee,83,68,sdv-pii-h98d2,3,0,13,15,918,7,921,2,0,202206081794,-1,-1,0
4520,158448,16,16,14,17,0,171^195^216^100^169,0,sdv-pii-qlhk4,sdv-pii-vfr86,sdv-pii-oyr2n,645e57afbbafce5159ab7fe956837c40103f33c9,1249,210,sdv-pii-11nq5,8,0,14,20,652,11,2928,2,0,202206081359,-1,-1,0
4521,208408,14,17,14,17,9,168^26^78^98^17,0,sdv-pii-dattk,sdv-pii-duklg,sdv-pii-kcjkq,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,4,143,sdv-pii-hxvxr,0,0,13,16,604,11,419,2,0,202206081601,-1,-1,0
4522,244218,14,17,10,17,8,98^98^78^109^21,0,sdv-pii-xt9ec,sdv-pii-k7umf,sdv-pii-j5s20,7777acb78ea9b20f9a5c1084f4325f6d67c3c0e2,782,213,sdv-pii-pztfd,0,4,13,19,1380,12,2946,2,0,202206081870,-1,-1,0
4523,156673,11,17,14,10,0,78^98^98^98^168,0,sdv-pii-idqxj,sdv-pii-c6r8m,sdv-pii-ll4r5,645e57afbbafce5159ab7fe956837c40103f33c9,3187,110,sdv-pii-91ixe,6,4,11,20,315,6,3144,2,1,202206082285,-1,-1,0
4524,134888,11,17,16,17,2,216^0^213^199^0,0,sdv-pii-suiat,sdv-pii-ny8yl,sdv-pii-2qsga,14cbe3735e6fd61add145586131b3cab9eb4280b,3027,135,sdv-pii-krpgn,0,0,13,18,1080,3,1100,5,0,202206081458,-1,-1,0
4525,180629,16,17,14,17,6,100^171^216^168^169,0,sdv-pii-9rsdt,sdv-pii-2z6zl,sdv-pii-yeweh,17e2096e1166ac681f04f5c8e25d2a00f5110f9e,0,11,sdv-pii-cs9il,0,0,13,16,1452,11,1752,3,0,202206082267,-1,-1,100
4526,263959,14,17,14,17,9,100^0^168^21^199,0,sdv-pii-8t0i7,sdv-pii-63mz2,sdv-pii-jhbc1,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,131,114,sdv-pii-tn0f2,0,5,11,17,168,5,906,2,1,202206081910,-1,-1,0
4527,284235,16,17,14,17,0,100^171^216^168^169,0,sdv-pii-1fsa2,sdv-pii-zv19e,sdv-pii-2272i,8bfd032b50b89d2eaa8c957052a757c6739d1438,2558,205,sdv-pii-peusy,0,6,14,19,1080,13,593,2,0,202206082284,-1,-1,0
4528,189366,10,17,14,17,2,213^57^57^56^98,0,sdv-pii-5n4jb,sdv-pii-5ekd4,sdv-pii-2fc0l,645e57afbbafce5159ab7fe956837c40103f33c9,1,38,sdv-pii-zc7pb,0,9,11,18,917,4,2894,2,0,202206082197,-1,-1,0
4529,139515,11,17,14,17,9,30^78^142^220^98,0,sdv-pii-r8jnq,sdv-pii-5l9n6,sdv-pii-8jmgd,d1eab5f8152c78b9a19f78ce07a016ba85b79129,0,209,sdv-pii-xc0km,2,9,11,20,709,1,1888,5,0,202206081500,-1,-1,0
4530,112176,14,17,14,17,4,86^88^45^86^119,0,sdv-pii-zl5vl,sdv-pii-4z54a,sdv-pii-un5ot,649d02b90c5b67640c52888c4b91200d886cba83,92,195,sdv-pii-jefbc,1,6,13,20,754,3,1508,4,0,202206080184,-1,-1,0
4531,274297,14,17,14,15,8,168^203^112^98^112,0,sdv-pii-0adnd,sdv-pii-uh8p7,sdv-pii-p0rt9,645e57afbbafce5159ab7fe956837c40103f33c9,0,177,sdv-pii-a1o1e,6,0,13,15,891,6,2713,8,0,202206082253,-1,-1,100
4532,193819,14,17,14,17,6,10^78^17^98^112,0,sdv-pii-5nymo,sdv-pii-u2u81,sdv-pii-dg11q,645e57afbbafce5159ab7fe956837c40103f33c9,1135,219,sdv-pii-nmqbt,0,9,13,20,926,2,906,4,0,202206081826,-1,-1,0
4533,123631,14,10,14,16,9,220^210^16^0^123,0,sdv-pii-mrq8a,sdv-pii-cg6d6,sdv-pii-fnfu3,c07287c465dc24013ec0d11a16ec6b4fb88658be,125,93,sdv-pii-1n0pu,0,5,11,20,801,12,1422,2,1,202206082036,-1,-1,0
4534,254074,16,17,14,11,0,216^0^171^78^0,0,sdv-pii-2hihf,sdv-pii-amxwq,sdv-pii-by4n1,be0a6f86f8c0b8abb0f90f562c171764766d418a,3187,198,sdv-pii-mugvn,1,9,13,20,583,6,636,2,0,202206081986,-1,-1,0
4535,269311,11,17,10,17,0,194^123^98^153^65,0,sdv-pii-vmulm,sdv-pii-yeh20,sdv-pii-5gr41,9c4c4e2467684537554e425a08ef61f0cfee9e7c,800,153,sdv-pii-iur2u,0,2,13,18,1249,6,2484,2,0,202206081683,-1,-1,0
4536,194544,14,17,14,17,2,168^112^216^171^0,0,sdv-pii-gls6f,sdv-pii-e0fic,sdv-pii-69amt,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,3187,16,sdv-pii-h5864,0,7,11,20,406,7,2468,2,0,202206082292,-1,-1,0
4537,243821,15,17,16,11,9,78^98^98^0^213,0,sdv-pii-u03aj,sdv-pii-1tlnw,sdv-pii-n8om4,8bfd032b50b89d2eaa8c957052a757c6739d1438,50,166,sdv-pii-7zs90,0,3,13,18,544,8,2900,3,0,202206082294,-1,-1,0
4538,175407,14,17,10,17,0,171^0^168^100^157,161,sdv-pii-p9qot,sdv-pii-eq1hs,sdv-pii-jtuz2,58ad3133d62eb8b16254077e49ece31be9c8e306,1,216,sdv-pii-7a1bw,0,0,11,16,1472,15,2832,2,0,202206081361,-1,-1,0
4539,217063,16,17,14,17,0,78^98^98^0^98,0,sdv-pii-urjv5,sdv-pii-aei35,sdv-pii-dg4g9,2aaea754e8a72ddcb00386251dd1249b215ec97a,2016,133,sdv-pii-2kk99,0,9,13,16,981,17,2133,2,0,202206082013,-1,-1,0
4540,105910,10,17,14,17,9,12^117^0^86^111,0,sdv-pii-76q9h,sdv-pii-6xjni,sdv-pii-qq9yr,1eba881ea576fc05dfe457dd2111cd1505caa5a8,3187,207,sdv-pii-e284w,3,6,13,20,581,10,2752,2,1,202206081913,-1,-1,0
4541,244282,14,17,14,17,5,112^15^117^78^205,0,sdv-pii-rmfuh,sdv-pii-03t22,sdv-pii-fmxqz,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,7,191,sdv-pii-5o99n,9,0,13,16,1131,7,923,2,0,202206082315,1,-1,20
4542,161643,11,17,10,17,2,112^98^78^57^213,0,sdv-pii-oydml,sdv-pii-ta7j6,sdv-pii-oirfj,335cda347fde308609b45312567b56dfe6fa9935,270,20,sdv-pii-16wra,8,1,11,17,1442,9,1968,2,0,202206080687,1,-1,20
4543,243077,16,17,14,17,0,169^98^98^112^57,0,sdv-pii-y5l2x,sdv-pii-ek9hq,sdv-pii-fv1y3,0feb5e0a937a6a2ece9bece6d37eaa13a35ffec9,3187,164,sdv-pii-j10ng,8,3,13,16,1008,3,3054,3,0,202206080987,1,-1,0
4544,267904,16,17,14,17,9,152^65^39^65^117,0,sdv-pii-s2ile,sdv-pii-29luu,sdv-pii-qh8uq,d6adefe5af67ae800d4cfc94459f52418ee17c65,2529,40,sdv-pii-vjl49,9,0,13,20,702,17,2389,2,0,202206081830,-1,-1,0
4545,276353,11,17,14,17,9,98^216^98^213^98,148^183^114,sdv-pii-4vmxc,sdv-pii-vu5h3,sdv-pii-8pcrh,c3f2bb7a790552e3516456f1064065cc1d2acdd0,0,195,sdv-pii-888mi,0,0,13,15,1190,5,1158,3,0,202206081185,-1,-1,0
4546,268615,14,17,14,17,9,123^16^142^152^39,0,sdv-pii-6b1u8,sdv-pii-ez3wz,sdv-pii-howxm,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,0,100,sdv-pii-e4c5d,0,1,13,20,810,10,2488,2,1,202206081753,-1,-1,40
4547,265984,16,11,14,15,9,78^98^112^199^98,0,sdv-pii-96v94,sdv-pii-5dmta,sdv-pii-wg9a0,645e57afbbafce5159ab7fe956837c40103f33c9,1578,86,sdv-pii-slfs4,2,5,13,20,275,2,402,4,0,202206082049,-1,-1,0
4548,186964,11,17,14,17,2,17^109^27^27^57,0^0,sdv-pii-jbwcr,sdv-pii-g50au,sdv-pii-z85ht,99229a566dcb5ef847330ec0fab64d261c3ef735,3187,126,,0,0,13,20,442,4,538,2,0,202206081374,-1,-1,0
4549,106673,15,15,14,11,5,117^169^219^86^199,0,sdv-pii-56b0o,sdv-pii-5cqrs,sdv-pii-by3nl,73d272f209161b6f831f4471cba4bf0ec88e528e,2473,17,sdv-pii-xn6hn,5,1,13,20,540,7,76,3,0,202206080334,-1,-1,0
4550,161718,14,17,14,17,6,78^98^98^0^98,0,sdv-pii-sqre0,sdv-pii-mqrjd,sdv-pii-miiwx,0c7b8bcc1e8278af017da03e410f0d34954df254,0,19,sdv-pii-tclo7,6,9,11,20,1332,5,2051,2,1,202206082104,-1,-1,0
4551,240486,11,17,14,17,9,49^0^65^216^65,0,sdv-pii-4bugi,sdv-pii-q9g8i,sdv-pii-5x380,da43cb15ed2d50d32fb518343f86b8db4c7774bc,0,98,sdv-pii-ce1dk,0,9,11,14,1474,5,2186,2,0,202206081589,-1,-1,0
4552,227341,11,17,14,17,5,86^88^45^86^119,0,sdv-pii-dbv3t,sdv-pii-rk80t,sdv-pii-gfndy,06c915cccebc58492214cd3122da3d2812065249,5,159,sdv-pii-lq3cm,0,0,13,17,48,6,1656,2,0,202206082252,-1,-1,0
4553,243230,14,17,14,17,8,50^219^10^173^114,0,sdv-pii-3uh3c,sdv-pii-yujlr,sdv-pii-j14h5,2bc2357228735028a48afeb8fc890e43a14f78bd,39,110,sdv-pii-zoyum,0,0,13,18,175,7,1860,2,0,202206081644,1,-1,100
4554,104511,10,11,14,11,0,98^112^112^98^98,0,sdv-pii-q6bz5,sdv-pii-izb6u,sdv-pii-wv9q6,39c20be9cce448a7128ede705bc005bbd0a60a63,15,21,,5,0,11,20,555,2,1981,4,1,202206081176,-1,-1,0
4555,100987,10,16,14,17,6,65^39^199^200^220,0,sdv-pii-856fq,sdv-pii-0q16v,sdv-pii-rrcwv,645e57afbbafce5159ab7fe956837c40103f33c9,3187,187,sdv-pii-bo27w,0,6,13,19,345,4,1163,4,1,202206081741,-1,-1,100
4556,250502,10,17,14,17,4,195^0^86^134^10,0,sdv-pii-vdijy,sdv-pii-udmxs,sdv-pii-n6w4e,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,37,105,sdv-pii-bwt3f,4,0,11,20,1083,10,53,2,1,202206081705,1,-1,0
4557,134860,15,17,14,17,6,65^0^63^65^98,0,sdv-pii-r3wu2,sdv-pii-wl0hc,sdv-pii-qqg25,0c7b8bcc1e8278af017da03e410f0d34954df254,1004,144,sdv-pii-qt1a2,9,0,11,15,500,8,2172,2,1,202206081755,-1,-1,0
4558,138545,10,17,11,15,2,78^98^98^0^98,0,sdv-pii-9ztla,sdv-pii-zqgh3,sdv-pii-pl392,76c53d4b7648b09843a60ce0fc4749c111c2b039,132,153,sdv-pii-nwvmx,1,4,13,18,572,6,707,2,0,202206080674,-1,-1,0
4559,280672,10,17,14,16,0,171^199^86^26^169,0,sdv-pii-hgw4g,sdv-pii-kkmp5,sdv-pii-jfat8,20f2dccfc6385cd39c86ce8988673c49e3729591,1638,159,sdv-pii-j1li4,8,1,10,20,1285,16,17,6,0,202206082156,1,-1,0
4560,186103,15,15,14,17,9,86^65^199^63^109,0,sdv-pii-is30o,sdv-pii-6q8sk,sdv-pii-stp81,d367ca1d58b6275f1cf3e0734352c9eaf95e026a,3177,28,sdv-pii-e4nz7,0,0,13,10,1251,5,1454,2,0,202206080548,-1,-1,0
4561,249285,11,17,14,17,8,78^27^25^0^182,0,sdv-pii-7r9hh,sdv-pii-5jv1l,sdv-pii-fq4wj,06c915cccebc58492214cd3122da3d2812065249,3187,195,sdv-pii-3n307,0,5,13,19,1030,6,1721,2,0,202206081352,-1,-1,0
4562,109520,14,17,14,11,0,168^109,0,sdv-pii-zcinl,sdv-pii-0cwfk,sdv-pii-m6q9n,109e82273c3390cbefcb8658ce12568e83e91d4b,489,220,sdv-pii-luim4,0,0,13,15,425,3,1169,2,1,202206081177,-1,-1,0
4563,193542,11,17,14,17,4,98^98^169^98^112,0,sdv-pii-o29jr,sdv-pii-9x095,sdv-pii-r3b8t,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,90,37,sdv-pii-tqg9t,6,9,13,20,699,5,1050,2,1,202206080623,-1,-1,0
4564,115278,14,11,14,17,2,71^168^199^57^112,0,sdv-pii-9w04j,sdv-pii-ik2bm,sdv-pii-kcap9,58ad3133d62eb8b16254077e49ece31be9c8e306,6,24,sdv-pii-ifm81,0,0,11,18,796,7,1547,2,0,202206080758,-1,-1,0
4565,220975,11,11,14,11,7,0,0,sdv-pii-ee8c4,sdv-pii-f1l3q,sdv-pii-bwjoy,d1eab5f8152c78b9a19f78ce07a016ba85b79129,2259,89,sdv-pii-bmuw0,7,9,13,16,876,6,976,2,0,202206082189,-1,-1,0
4566,190517,11,11,14,11,9,112^98^78^57^213,0,sdv-pii-cbmne,sdv-pii-z46lg,sdv-pii-oz8g4,307d1245e05586cdaae8b6c194d2272c15ad54ae,0,18,sdv-pii-zbovy,0,0,11,16,201,5,2755,2,1,202206082310,-1,-1,0
4567,219317,16,11,14,17,9,152^65^39^65^10,0,sdv-pii-n6ony,sdv-pii-tpkvv,sdv-pii-iecpq,645e57afbbafce5159ab7fe956837c40103f33c9,466,3,sdv-pii-8819y,4,0,11,18,1346,3,3132,3,1,202206081135,-1,-1,0
4568,248208,14,17,14,17,2,171^168^104^109^58,0,sdv-pii-63hxe,sdv-pii-6bz7j,sdv-pii-9o3v1,39c20be9cce448a7128ede705bc005bbd0a60a63,1550,174,sdv-pii-7tzl8,3,0,13,19,87,3,896,2,1,202206081891,-1,-1,0
4569,255759,14,17,14,17,5,98^98^169^98^199,0,sdv-pii-8h06b,sdv-pii-0guxi,sdv-pii-fdri9,9d5d439d8c887a778e8f90e3299c760d0d1e613d,140,210,sdv-pii-5bkcf,8,9,13,17,1399,11,1515,2,0,202206080564,-1,-1,0
4570,182235,10,17,14,17,9,169^168^199^203^117,0,sdv-pii-k5zl2,sdv-pii-0fwjq,sdv-pii-axnj2,7c660d6a3deaa17bc11329e02198c3c68c273264,3,162,sdv-pii-a1v0m,0,4,11,17,221,1,2439,4,1,202206081946,-1,-1,0
4571,283771,16,17,10,17,8,65^65^168^0^65,0,sdv-pii-fjpru,sdv-pii-ej9ku,sdv-pii-1g9qc,121eacca77fc36a02d7cb6be12d8a9f3b369905a,0,219,sdv-pii-9hzrt,0,4,13,16,1268,13,2882,2,1,202206081372,1,-1,60
4572,236138,10,17,14,17,6,168^220^74^213^148,0,sdv-pii-sn9kc,sdv-pii-n68q9,sdv-pii-t1mpn,14cbe3735e6fd61add145586131b3cab9eb4280b,1,203,,0,9,13,16,1410,3,2970,2,0,202206081801,-1,-1,0
4573,186627,10,16,16,16,9,16^86^220^112^56,0,sdv-pii-i4mfn,sdv-pii-98uri,sdv-pii-eezvj,109e82273c3390cbefcb8658ce12568e83e91d4b,86,139,sdv-pii-jd3ks,9,0,13,18,1134,3,354,4,0,202206081600,-1,-1,0
4574,203734,11,17,14,15,7,171^20^195^0^106,0,sdv-pii-mktvc,sdv-pii-en1ms,sdv-pii-rufug,d6e098d48961d23729d1250e2ac5ac00d696edb6,1065,0,sdv-pii-oasbp,0,1,13,20,773,6,138,2,1,202206081714,-1,-1,0
4575,155026,15,17,14,17,9,112^112^157^112^108,0,sdv-pii-1bdzs,sdv-pii-dbno1,sdv-pii-uie1l,f305b02e1ba138929066c9c77a8d89536a0a09f1,252,174,,6,4,13,20,317,16,157,3,0,202206081714,-1,-1,40
4576,165887,10,17,10,17,9,171^98^65^143^98,0,sdv-pii-wtjn4,sdv-pii-nigf8,sdv-pii-nshsg,c4d3ed25402e08c1d3633c806bc0987219a36edb,0,140,sdv-pii-mq62v,0,0,13,17,1459,1,1321,2,0,202206082228,-1,-1,0
4577,259388,16,11,14,16,9,171^0^195^168^49,0,sdv-pii-vxxy6,sdv-pii-nz3xw,sdv-pii-8royb,da43cb15ed2d50d32fb518343f86b8db4c7774bc,1055,172,sdv-pii-l1y5w,0,1,13,13,830,3,923,2,0,202206081274,-1,-1,0
4578,222022,14,17,14,16,9,17^199^169^50^218,0,sdv-pii-5a7ni,sdv-pii-tvku2,sdv-pii-d49i6,645e57afbbafce5159ab7fe956837c40103f33c9,3187,218,sdv-pii-y3lfq,2,7,13,20,1396,4,2145,2,0,202206081711,-1,-1,0
4579,172993,10,15,11,14,0,49^0^65^216^65,0,sdv-pii-569co,sdv-pii-x1fyw,sdv-pii-tpxsa,fb9e931ea391faa3721cb9030738783293385dea,582,154,sdv-pii-e3aho,0,1,11,20,175,6,1612,2,1,202206082239,-1,-1,0
4580,227695,14,17,14,17,4,171^0^98^49^98,0,sdv-pii-gfvej,sdv-pii-59hpb,sdv-pii-swr21,307d1245e05586cdaae8b6c194d2272c15ad54ae,1,40,sdv-pii-jcpp5,7,9,13,20,190,7,485,2,1,202206081504,-1,-1,0
4581,157571,14,17,14,17,0,220^210^16^0^123,0,sdv-pii-9c4u5,sdv-pii-f25sz,sdv-pii-cxkt5,cb95b9a535e078ab6a0b924732bbee90a25fe480,0,197,sdv-pii-dyhpn,4,7,13,20,303,12,1497,2,1,202206082080,-1,-1,0
4582,127618,14,11,14,17,0,143^78^98^168^169,86,sdv-pii-hymuq,sdv-pii-0j68l,sdv-pii-0yv84,ef898ac77b23e99f655cadb2a77d2043eb73b289,3187,219,sdv-pii-oev7j,0,0,13,13,1096,9,1027,2,0,202206080441,-1,-1,0
4583,136502,14,17,14,17,8,168^112^216^171^0,0,sdv-pii-xt318,sdv-pii-0z067,sdv-pii-tuwvd,9aa125acc7f3462a427eb5a49f5bab6cde311520,0,111,sdv-pii-eu5pw,3,9,13,17,927,5,1003,2,0,202206082149,-1,-1,0
4584,244552,14,17,14,17,5,78^98^98^122^98,0,sdv-pii-wh7ng,sdv-pii-svqku,sdv-pii-lz9jl,06c915cccebc58492214cd3122da3d2812065249,660,212,sdv-pii-k07yj,0,2,13,17,1400,7,2145,4,0,202206081706,-1,-1,0
4585,189017,14,16,14,11,7,171^216^0^98^199,0,sdv-pii-phuns,sdv-pii-k7yiu,sdv-pii-wqg1j,39c20be9cce448a7128ede705bc005bbd0a60a63,1221,217,sdv-pii-fbvo6,0,0,13,20,1105,6,581,6,0,202206081554,-1,-1,0
4586,109242,14,17,14,17,0,65^65^168^123^21,0,sdv-pii-6cprp,sdv-pii-uxp4a,sdv-pii-mmiu8,e37f1f0371310264d7f9084a5bc9d4832c9ba868,1,147,sdv-pii-gi2o8,0,1,13,19,868,9,1628,2,1,202206081203,-1,-1,0
4587,188315,10,17,14,17,8,78^98^98^98^39,0,sdv-pii-711b6,sdv-pii-lvgu4,sdv-pii-oaywe,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,0,213,sdv-pii-d7diw,0,0,13,20,1211,11,1473,2,0,202206081303,-1,-1,0
4588,279503,16,17,14,17,3,123^168^30^194^16,0,sdv-pii-9g4oj,sdv-pii-1e1v9,sdv-pii-1rp4k,fb9e931ea391faa3721cb9030738783293385dea,125,44,sdv-pii-huhqk,0,6,13,18,494,1,663,4,0,202206081575,-1,-1,0
4589,187369,14,17,14,16,2,49^168^77^0^195,0,sdv-pii-iplqj,sdv-pii-krfra,sdv-pii-tevso,14cbe3735e6fd61add145586131b3cab9eb4280b,107,182,sdv-pii-hvxal,0,8,11,16,1339,15,2918,2,0,202206082284,-1,-1,0
